,gas/electric,livingroom,bedrooms,bathrooms,city,where,languages,house/building,storage?,furnished?,AC,accessible?,Elevator,parking,pets,smoke,price,rent length,public transpo,near construction,loud neighborhood,phone number,name
3853,0,0,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,12,1,1,0,113853,owner3853
3854,0,0,1,1.0,1,Ariel,EN,0,1,1,0,0,0,0,0,0,1500,12,1,1,0,113854,owner3854
3855,1,0,1,1.0,1,Ariel,EN,0,0,1,0,0,0,0,0,0,1500,12,1,1,0,113855,owner3855
3856,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,0,2000,12,1,1,0,113856,owner3856
3857,0,1,3,1.0,0,Yehuda And Shomron,RU,1,1,0,1,0,1,1,1,0,5250,12,1,1,0,113857,owner3857
3858,0,0,2,1.0,1,Ariel,FR,1,1,0,1,0,0,0,0,0,3000,12,1,1,0,113858,owner3858
3859,1,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,0,0,1,1,1200,12,1,1,1,113859,owner3859
3860,0,0,2,1.0,1,Ariel,RU,0,0,1,1,0,0,0,0,0,3000,12,1,1,1,113860,owner3860
3861,0,0,1,1.0,1,Ariel,0,1,1,0,1,1,1,0,0,0,2000,12,1,1,1,113861,owner3861
3862,1,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,1,113862,owner3862
3863,0,1,2,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,0,1,0,2400,12,1,1,1,113863,owner3863
3864,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,12,1,1,1,113864,owner3864
3865,1,0,2,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,12,1,1,1,113865,owner3865
3866,1,0,2,1.0,1,Merkaz,EN,0,1,1,1,0,0,0,0,0,3000,12,1,1,1,113866,owner3866
3867,0,1,1,1.0,0,North,EN,1,1,1,0,0,1,1,1,0,2000,12,1,1,1,113867,owner3867
3868,0,0,1,1.0,1,Ariel,0,1,1,0,1,1,1,0,0,0,2000,12,1,1,1,113868,owner3868
3869,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,1,113869,owner3869
3870,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,12,1,1,1,113870,owner3870
3871,0,1,1,1.0,0,South,EN,1,1,1,0,0,1,0,1,1,2000,12,1,1,1,113871,owner3871
3872,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,1,113872,owner3872
3873,0,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,1,0,0,1500,12,1,1,1,113873,owner3873
3874,1,1,3,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,1,0,1,1,5250,12,1,1,1,113874,owner3874
3875,0,0,2,1.0,1,Merkaz,0,1,1,1,0,0,0,0,0,0,3000,12,1,1,1,113875,owner3875
3876,0,0,2,1.0,1,Haifa,0,1,1,1,1,0,0,0,0,0,3000,12,1,1,1,113876,owner3876
3877,1,0,4,2.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,12800,12,1,1,1,113877,owner3877
3878,0,0,1,1.0,1,Merkaz,0,1,1,1,0,1,1,0,0,0,2000,12,1,1,1,113878,owner3878
3879,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,1,113879,owner3879
3880,0,1,2,1.0,0,Yehuda And Shomron,EN,1,1,0,1,0,1,1,1,0,3500,12,1,1,1,113880,owner3880
3881,0,0,3,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,4500,12,1,1,1,113881,owner3881
3882,1,0,1,1.0,1,Ariel,0,1,1,0,1,0,0,0,0,0,1500,12,1,1,1,113882,owner3882
3883,0,1,3,1.0,0,South,EN,1,1,0,0,0,1,1,1,0,6000,12,1,1,1,113883,owner3883
3884,1,0,1,1.0,1,Ariel,FR,1,1,0,1,1,1,0,0,1,2000,12,1,1,1,113884,owner3884
3885,0,0,1,1.0,1,Jerusalem,FR,1,1,1,1,0,0,0,0,1,1500,12,1,1,1,113885,owner3885
3886,0,0,1,1.0,1,Haifa,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,1,113886,owner3886
3887,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,0,1,0,0,0,0,0,1200,12,1,1,1,113887,owner3887
3888,1,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,1,113888,owner3888
3889,1,0,1,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0,113889,owner3889
3890,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,12,1,1,0,113890,owner3890
3891,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0,113891,owner3891
3892,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,12,1,1,0,113892,owner3892
3893,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,0,113893,owner3893
3894,1,1,1,1.0,1,Ariel,RU,1,1,1,1,0,1,1,1,0,2000,12,1,1,0,113894,owner3894
3895,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,12,1,1,0,113895,owner3895
3896,1,0,2,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,3000,12,1,1,0,113896,owner3896
3897,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,0,1,1,1200,12,1,1,0,113897,owner3897
3898,0,1,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,1,2400,12,1,1,0,113898,owner3898
3899,0,0,1,1.0,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0,113899,owner3899
3900,1,0,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0,113900,owner3900
3901,0,0,2,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,12,1,1,0,113901,owner3901
3902,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0,113902,owner3902
3903,0,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0,113903,owner3903
3904,1,0,1,1.0,1,Jerusalem,AM,1,1,1,1,1,1,0,0,0,2000,12,1,1,0,113904,owner3904
3905,1,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0,113905,owner3905
3906,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,1,1,1,0,113906,owner3906
3907,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,1,1,1,1,113907,owner3907
3908,0,0,1,1.0,1,Merkaz,0,1,1,0,1,1,1,0,0,0,2000,1,1,1,1,113908,owner3908
3909,1,0,2,1.0,0,Otef Azza,0,1,1,1,1,1,1,1,0,0,4000,1,0,1,1,113909,owner3909
3910,0,0,1,1.0,1,Merkaz,0,1,1,0,0,0,0,0,0,0,1500,1,1,1,1,113910,owner3910
3911,0,0,1,1.0,1,Ariel,FR,1,1,0,0,1,1,0,0,0,2000,1,1,1,1,113911,owner3911
3912,0,0,1,1.0,0,Yehuda And Shomron,0,1,0,1,0,0,0,0,0,0,1200,1,1,1,1,113912,owner3912
3913,0,0,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,1,1,1,1,113913,owner3913
3914,0,1,1,1.0,0,South,EN,1,1,1,0,0,1,1,1,0,2000,1,1,1,1,113914,owner3914
3915,1,0,3,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,4500,1,1,1,1,113915,owner3915
3916,0,0,1,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,1,1,1,1,113916,owner3916
3917,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,1,1,1,1,113917,owner3917
3918,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,1,1,1,1,113918,owner3918
3919,0,0,1,1.0,1,Ariel,FR,1,1,0,1,1,1,0,0,0,2000,1,1,1,1,113919,owner3919
3920,0,0,2,1.0,1,Merkaz,0,1,0,0,1,1,1,0,0,0,3500,1,1,1,1,113920,owner3920
3921,1,0,1,1.0,1,Ariel,AM,1,1,0,0,1,1,0,0,0,2000,1,1,1,1,113921,owner3921
3922,0,1,1,1.0,0,North,RU,1,1,1,1,0,0,0,1,0,1200,3,1,1,1,113922,owner3922
3923,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,1,113923,owner3923
3924,0,0,2,1.0,0,Yehuda And Shomron,FR,1,1,0,1,1,1,0,0,0,3500,3,1,1,1,113924,owner3924
3925,1,0,2,1.0,1,Jerusalem,FR,1,1,1,0,1,1,1,0,0,4000,3,1,1,1,113925,owner3925
3926,1,0,1,1.0,0,Yehuda And Shomron,FR,1,0,1,0,0,0,0,0,0,1200,3,1,1,1,113926,owner3926
3927,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,1,113927,owner3927
3928,0,1,1,1.0,0,Yehuda And Shomron,EN,1,0,1,1,0,0,0,1,0,1200,3,1,1,0,113928,owner3928
3929,1,1,1,1.0,1,Beer Sheba,EN,1,1,1,1,0,1,1,1,0,2000,3,1,1,0,113929,owner3929
3930,0,1,2,1.0,0,South,EN,1,1,1,1,1,0,0,1,0,2400,3,1,1,0,113930,owner3930
3931,0,0,3,1.0,0,Otef Azza,AM,1,1,1,1,1,1,0,0,0,6000,3,0,1,0,113931,owner3931
3932,0,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,1,0,0,2000,3,1,1,0,113932,owner3932
3933,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,113933,owner3933
3934,0,0,1,1.0,1,Merkaz,FR,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,113934,owner3934
3935,1,0,2,1.0,1,Ariel,FR,1,0,0,0,0,0,0,0,0,3000,3,1,1,0,113935,owner3935
3936,1,1,1,1.0,0,South,EN,1,1,1,1,0,0,0,1,1,1200,3,1,1,0,113936,owner3936
3937,1,1,1,1.0,0,Yehuda And Shomron,EN,1,0,1,0,0,0,0,1,0,1200,3,1,1,0,113937,owner3937
3938,1,1,1,1.0,0,South,RU,1,0,1,1,0,0,0,1,1,1200,3,1,1,0,113938,owner3938
3939,1,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,3,1,1,0,113939,owner3939
3940,0,0,2,1.0,1,Ariel,AM,1,0,1,1,1,1,0,0,0,3000,3,1,1,0,113940,owner3940
3941,0,0,1,1.0,0,Yehuda And Shomron,AM,1,1,1,0,1,1,0,0,1,2000,3,1,1,0,113941,owner3941
3942,1,0,1,1.0,1,Merkaz,AM,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,113942,owner3942
3943,0,0,1,1.0,0,Otef Azza,0,1,1,1,1,1,1,0,0,0,2000,3,0,1,0,113943,owner3943
3944,1,1,2,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,3000,3,1,1,0,113944,owner3944
3945,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,113945,owner3945
3946,0,0,1,1.0,1,Ariel,FR,1,0,1,1,1,1,1,0,0,2000,3,1,1,0,113946,owner3946
3947,1,1,2,1.0,0,Yehuda And Shomron,EN,1,1,1,0,1,1,1,1,0,3500,3,1,1,0,113947,owner3947
3948,1,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,113948,owner3948
3949,0,0,2,1.0,0,Yehuda And Shomron,AM,1,1,1,1,0,0,0,0,1,2400,3,1,1,0,113949,owner3949
3950,1,0,1,1.0,1,Ariel,AR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,113950,owner3950
3951,1,0,1,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,3,1,1,0,113951,owner3951
3952,1,0,1,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,6,1,1,0,113952,owner3952
3953,1,0,3,1.0,0,South,FR,1,1,1,0,0,0,1,0,0,3600,6,1,1,0,113953,owner3953
3954,1,1,2,2.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,0,1,0,4000,6,1,1,0,113954,owner3954
3955,1,1,2,1.0,0,South,EN,1,1,1,1,0,0,0,1,0,2400,6,1,1,0,113955,owner3955
3956,1,1,1,1.0,0,South,EN,1,1,1,1,0,1,1,1,0,2000,6,1,1,0,113956,owner3956
3957,1,0,1,1.0,1,Ariel,SP,1,0,0,0,1,1,1,0,0,2000,6,1,1,0,113957,owner3957
3958,1,0,2,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,3000,6,1,1,0,113958,owner3958
3959,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,6,1,1,0,113959,owner3959
3960,1,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,6,1,1,0,113960,owner3960
3961,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,6,1,1,0,113961,owner3961
3962,0,0,1,1.0,1,Jerusalem,FR,1,1,1,1,1,1,1,0,0,2000,6,1,1,0,113962,owner3962
3963,1,1,2,1.0,0,North,EN,0,1,1,1,0,1,0,1,1,3000,6,1,1,0,113963,owner3963
3964,1,1,2,1.0,0,North,EN,0,0,1,1,0,1,0,1,1,3000,6,1,1,0,113964,owner3964
3965,0,0,1,1.5,1,Merkaz,FR,1,1,1,1,1,1,1,0,0,2200,6,1,1,0,113965,owner3965
3966,0,0,1,1.0,1,Ariel,AR,0,1,1,0,0,0,1,0,0,1500,6,1,1,0,113966,owner3966
3967,1,0,1,1.0,1,Merkaz,RU,0,1,1,1,0,0,0,0,0,1500,6,1,1,0,113967,owner3967
3968,1,0,1,1.0,0,Otef Azza,AM,1,0,1,1,0,0,0,0,0,1200,6,0,1,0,113968,owner3968
3969,1,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,6,1,1,0,113969,owner3969
3970,1,1,2,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,3000,6,1,1,0,113970,owner3970
3971,1,0,1,1.5,1,Ariel,EN,0,1,1,1,1,0,1,0,0,1750,6,1,1,0,113971,owner3971
3972,1,0,1,1.0,1,Merkaz,EN,0,0,1,1,0,0,0,0,0,1500,6,1,1,0,113972,owner3972
3973,1,0,1,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,1500,6,1,1,0,113973,owner3973
3974,1,0,1,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,1500,6,1,1,0,113974,owner3974
3975,1,0,2,1.0,1,Jerusalem,EN,0,1,1,1,0,0,0,0,0,3000,6,1,1,0,113975,owner3975
3976,1,0,2,1.0,0,South,RU,0,1,1,1,0,0,1,0,0,2400,6,1,1,0,113976,owner3976
3977,0,0,1,1.0,0,Otef Azza,EN,0,1,0,1,0,0,1,0,0,1200,6,0,1,0,113977,owner3977
3978,1,0,1,1.0,1,Ariel,FR,0,0,1,1,0,0,0,0,0,1500,6,1,1,0,113978,owner3978
3979,0,0,1,1.0,1,Jerusalem,EN,0,1,1,1,0,0,0,0,1,1500,6,1,1,0,113979,owner3979
3980,1,0,1,1.0,1,Jerusalem,AR,0,1,1,1,0,0,0,0,0,1500,6,1,1,0,113980,owner3980
3981,1,0,1,1.0,1,Jerusalem,0,1,1,1,0,1,1,0,0,0,2000,6,1,1,1,113981,owner3981
3982,1,0,2,1.0,0,Yehuda And Shomron,AR,0,1,1,0,1,0,1,0,0,2400,6,1,1,1,113982,owner3982
3983,1,0,1,1.0,1,Tel Aviv,AM,0,1,1,1,0,0,1,0,0,1500,6,1,0,1,113983,owner3983
3984,0,0,1,1.0,1,Merkaz,FR,1,1,1,0,1,1,0,0,0,2000,6,1,0,1,113984,owner3984
3985,0,0,1,1.0,0,Yehuda And Shomron,RU,0,1,0,0,0,0,1,0,1,1200,6,1,0,1,113985,owner3985
3986,1,1,1,1.0,0,South,AR,0,1,1,0,0,1,0,1,1,2000,6,1,0,1,113986,owner3986
3987,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,6,1,0,1,113987,owner3987
3988,0,0,1,1.5,1,Ariel,EN,0,1,1,0,0,0,1,0,0,1750,6,1,0,1,113988,owner3988
3989,1,0,1,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,6,1,0,1,113989,owner3989
3990,1,0,2,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,3000,6,1,0,1,113990,owner3990
3991,0,1,2,1.0,1,Haifa,FR,0,1,1,0,0,0,0,1,0,3000,6,1,0,1,113991,owner3991
3992,0,1,2,1.0,0,South,EN,1,1,1,0,0,1,0,1,1,4000,6,1,0,1,113992,owner3992
3993,1,0,3,2.0,0,Yehuda And Shomron,SP,0,1,1,0,0,0,1,1,1,6000,6,1,0,1,113993,owner3993
3994,1,0,2,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,1,0,0,3500,6,1,0,1,113994,owner3994
3995,1,1,2,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,3000,6,1,0,1,113995,owner3995
3996,1,0,1,1.5,1,Ariel,AM,1,1,0,1,1,1,0,0,0,2200,6,1,0,1,113996,owner3996
3997,1,0,1,1.0,1,Ariel,AM,0,1,1,1,0,0,0,0,0,1500,6,1,0,1,113997,owner3997
3998,0,1,2,1.0,0,North,EN,1,0,1,1,0,0,0,1,0,2400,6,1,0,1,113998,owner3998
3999,1,0,1,1.5,1,Ariel,SP,0,0,1,1,1,0,1,0,0,1750,6,1,0,1,113999,owner3999
4000,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,1,0,0,1200,6,1,0,1,114000,owner4000
4001,1,0,1,1.0,1,Merkaz,AM,1,1,1,1,0,0,0,0,0,1500,6,1,0,1,114001,owner4001
4002,1,1,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,2400,6,1,0,1,114002,owner4002
4003,0,0,2,1.0,0,Otef Azza,AR,0,1,1,0,1,0,1,0,0,2400,6,0,0,1,114003,owner4003
4004,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,6,1,0,1,114004,owner4004
4005,1,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,6,1,0,1,114005,owner4005
4006,1,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,1,0,0,1500,6,1,0,1,114006,owner4006
4007,1,0,2,1.0,0,Yehuda And Shomron,RU,0,1,1,0,0,0,1,0,0,2400,6,1,0,1,114007,owner4007
4008,1,0,3,1.0,0,Yehuda And Shomron,AR,0,1,1,1,0,1,1,1,0,5250,6,1,0,1,114008,owner4008
4009,1,0,1,1.0,1,Merkaz,EN,0,1,1,1,0,0,0,0,1,1500,6,1,0,1,114009,owner4009
4010,1,0,1,1.0,1,Jerusalem,AM,1,0,1,1,1,1,0,0,0,2000,6,1,0,1,114010,owner4010
4011,1,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,1,0,0,1500,6,1,0,0,114011,owner4011
4012,1,1,1,1.0,0,North,EN,1,1,1,0,0,0,0,1,0,1200,6,1,0,0,114012,owner4012
4013,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,6,1,0,0,114013,owner4013
4014,1,0,1,1.0,0,Otef Azza,AM,1,0,0,1,1,1,0,0,0,2000,6,0,0,0,114014,owner4014
4015,1,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,1,0,1,1,0,1200,6,1,0,0,114015,owner4015
4016,1,1,1,1.0,0,South,RU,0,1,1,0,0,1,1,1,0,2000,6,1,0,0,114016,owner4016
4017,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,0,0,1200,6,1,0,0,114017,owner4017
4018,1,0,3,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,5250,6,1,0,0,114018,owner4018
4019,1,1,2,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,1,1,2400,6,1,0,0,114019,owner4019
4020,1,1,2,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,0,1,1,3500,6,1,0,0,114020,owner4020
4021,1,0,2,1.0,1,Ariel,FR,0,0,1,1,0,0,0,0,0,3000,6,1,0,0,114021,owner4021
4022,1,0,2,1.0,1,Ariel,EN,0,1,1,0,0,0,0,0,0,3000,6,1,0,0,114022,owner4022
4023,0,0,1,1.0,0,Yehuda And Shomron,FR,0,1,1,1,0,0,1,0,0,1200,6,1,0,0,114023,owner4023
4024,1,0,2,1.0,1,Merkaz,EN,0,1,1,1,0,0,1,0,0,3000,6,1,0,0,114024,owner4024
4025,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,0,1,0,0,1,0,0,1200,6,1,0,0,114025,owner4025
4026,0,0,1,1.0,1,Ariel,EN,0,1,1,0,0,0,0,0,0,1500,6,1,0,0,114026,owner4026
4027,0,0,2,1.0,1,Merkaz,AR,0,1,1,0,0,0,0,0,0,3000,6,1,0,0,114027,owner4027
4028,1,1,2,1.0,0,South,RU,0,0,1,0,0,1,1,1,0,4000,6,1,0,0,114028,owner4028
4029,0,0,2,1.0,0,Yehuda And Shomron,RU,0,1,1,1,0,0,1,0,0,2400,6,1,0,1,114029,owner4029
4030,1,0,1,1.0,0,South,RU,0,1,1,1,0,0,1,0,0,1200,6,1,0,1,114030,owner4030
4031,1,0,1,1.0,1,Merkaz,EN,0,0,1,0,0,0,0,0,0,1500,6,1,0,1,114031,owner4031
4032,1,0,2,1.0,0,Yehuda And Shomron,FR,1,1,1,0,1,1,0,0,0,3500,6,1,0,1,114032,owner4032
4033,1,1,1,1.0,0,Yehuda And Shomron,RU,1,1,1,1,0,1,1,1,0,2000,6,1,0,1,114033,owner4033
4034,1,0,3,1.0,1,Ariel,EN,0,1,1,1,1,0,0,0,0,4500,6,1,0,1,114034,owner4034
4035,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,0,0,1200,6,1,0,1,114035,owner4035
4036,1,0,2,1.0,0,Otef Azza,0,1,1,1,1,1,1,0,0,0,4000,6,0,0,1,114036,owner4036
4037,1,0,3,1.0,0,Yehuda And Shomron,AR,0,0,1,1,0,0,0,1,0,3600,6,1,0,1,114037,owner4037
4038,1,0,1,1.0,1,Merkaz,EN,0,1,1,1,0,0,1,0,0,1500,6,1,0,1,114038,owner4038
4039,1,0,1,1.5,1,Ariel,RU,0,1,0,1,1,0,1,0,0,1750,6,1,0,1,114039,owner4039
4040,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,0,0,1200,6,1,0,1,114040,owner4040
4041,1,0,1,1.0,0,Yehuda And Shomron,FR,0,1,0,1,0,0,1,0,0,1200,6,1,0,1,114041,owner4041
4042,0,0,1,1.0,1,Ariel,RU,0,0,1,1,0,0,0,0,0,1500,6,1,0,1,114042,owner4042
4043,1,1,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,1,0,1500,6,1,0,1,114043,owner4043
4044,1,0,1,1.0,0,Yehuda And Shomron,SP,0,0,1,0,0,0,1,0,0,1200,6,1,0,1,114044,owner4044
4045,1,0,2,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,3000,6,1,0,1,114045,owner4045
4046,1,0,1,1.0,1,Ariel,AR,0,0,1,0,0,0,0,0,0,1500,6,1,0,1,114046,owner4046
4047,0,1,1,1.0,0,South,EN,1,0,1,1,1,1,0,1,1,2000,6,1,0,1,114047,owner4047
4048,1,1,2,1.0,0,South,EN,0,1,1,1,0,1,1,1,0,4000,6,1,0,1,114048,owner4048
4049,0,0,1,1.0,1,Ariel,AR,0,1,1,0,1,0,0,0,1,1500,6,1,0,1,114049,owner4049
4050,1,1,1,1.0,0,North,RU,1,1,1,1,0,1,1,1,0,2000,6,1,0,0,114050,owner4050
4051,1,0,1,1.0,1,Ariel,EN,0,0,1,1,0,0,0,0,0,1500,6,1,0,0,114051,owner4051
4052,1,0,3,1.0,1,Ariel,EN,0,1,1,1,0,0,1,0,0,4500,6,1,0,0,114052,owner4052
4053,1,0,2,1.0,1,Ariel,EN,0,1,1,0,1,0,0,0,0,3000,6,1,0,0,114053,owner4053
4054,1,1,2,1.0,0,Yehuda And Shomron,FR,0,1,1,1,0,1,1,1,0,3500,6,1,0,0,114054,owner4054
4055,1,1,1,1.0,0,North,RU,0,0,1,1,0,1,0,1,1,2000,6,1,0,0,114055,owner4055
4056,1,0,3,1.0,0,Yehuda And Shomron,EN,0,0,1,0,0,0,0,1,0,3600,6,1,0,0,114056,owner4056
4057,1,0,1,1.0,1,Ariel,AR,0,1,1,1,0,0,0,0,0,1500,6,1,0,0,114057,owner4057
4058,1,0,1,1.0,1,Ariel,EN,0,1,1,1,1,0,0,0,0,1500,6,1,0,0,114058,owner4058
4059,1,0,2,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,3000,6,1,0,0,114059,owner4059
4060,1,0,1,1.0,0,Yehuda And Shomron,FR,0,1,1,1,0,0,1,0,0,1200,6,1,0,0,114060,owner4060
4061,1,0,2,1.0,1,Ariel,FR,0,0,0,1,0,0,0,0,0,3000,6,1,0,0,114061,owner4061
4062,1,0,1,1.0,1,Ariel,RU,0,0,0,1,0,0,0,0,0,1500,6,1,0,0,114062,owner4062
4063,0,0,1,1.0,1,Merkaz,EN,0,1,1,1,1,0,1,0,0,1500,6,1,0,0,114063,owner4063
4064,1,0,1,1.0,1,Merkaz,EN,0,1,1,1,0,0,0,0,0,1500,6,1,0,0,114064,owner4064
4065,1,1,2,1.0,0,South,RU,1,1,1,1,0,1,1,1,0,4000,6,1,0,0,114065,owner4065
4066,1,0,1,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,0,1500,6,1,0,0,114066,owner4066
4067,1,0,1,1.0,1,Jerusalem,0,1,1,1,0,1,1,0,0,0,2000,6,1,0,0,114067,owner4067
4068,1,0,2,1.0,0,South,EN,0,1,1,1,0,0,1,0,0,2400,6,1,0,0,114068,owner4068
4069,1,0,1,1.0,1,Merkaz,EN,0,0,1,1,0,0,0,0,0,1500,6,1,0,0,114069,owner4069
4070,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,0,0,1200,6,1,0,0,114070,owner4070
4071,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,0,0,0,1,0,0,1200,6,1,0,0,114071,owner4071
4072,1,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,6,1,0,0,114072,owner4072
4073,1,1,1,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,2000,6,1,0,0,114073,owner4073
4074,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,1,0,0,1200,6,1,0,0,114074,owner4074
4075,1,0,3,2.0,0,Yehuda And Shomron,RU,0,1,1,0,0,0,1,1,0,6000,6,1,0,0,114075,owner4075
4076,1,0,3,1.0,0,North,RU,0,1,1,0,0,0,0,1,1,3600,12,1,0,0,114076,owner4076
4077,1,0,1,1.0,1,Ariel,FR,0,1,1,0,0,0,0,0,0,1500,12,1,0,0,114077,owner4077
4078,1,0,2,1.0,1,Ariel,FR,1,0,1,1,1,1,0,0,0,3000,12,1,0,0,114078,owner4078
4079,1,0,1,1.0,0,Otef Azza,0,1,1,1,1,0,0,0,0,0,1200,12,0,0,0,114079,owner4079
